Video,Frame no.,Date of video,Colony,Date of analysis,Treatment,Year,Observer doing the analysis,Length in pixels of Zone2,Length in pixels of Zone1,End of bridge,Ant choice,Ant fed on the feeder,Angle measurement 1,Angle measurement 2,Angle measurement 3,Reason for NA (Angle measurement),Gaster touching the paper,Comments
DSC_8416,317,10/8/2022,C1F22,12/6/2022,Experimental,2022,Cyle,1199.962,162.157,Left,Wrong,No,44.837,44.997,44.829,NA,No,Video is slanted
DSC_8416,320,10/8/2022,C1F22,12/6/2022,Experimental,2022,Cyle,1199.962,162.157,Left,Wrong,No,40.956,40.841,40.983,NA,No,Video is slanted
DSC_8416,323,10/8/2022,C1F22,12/6/2022,Experimental,2022,Cyle,1199.962,162.157,Left,Wrong,No,44.557,44.742,44.162,NA,No,Video is slanted
DSC_8466,2627,10/19/2022,C3F22,12/7/2022,Control,2022,Cyle,1080.267,145.982,Right,Correct,Yes,49.186,48.984,49.844,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2630,10/19/2022,C3F22,12/7/2022,Control,2022,Cyle,1080.267,145.982,Right,Correct,Yes,48.132,48.249,48.468,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2633,10/19/2022,C3F22,12/7/2022,Control,2022,Cyle,1080.267,145.982,Right,Correct,Yes,NA,NA,NA,Gaster cannot be distinguished from petiole,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2636,10/19/2022,C3F22,12/7/2022,Control,2022,Cyle,1080.267,145.982,Right,Correct,Yes,50.046,50.712,50.311,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2639,10/19/2022,C3F22,12/7/2022,Control,2022,Cyle,1080.267,145.982,Right,Correct,Yes,53.310,53.595,53.481,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2642,10/19/2022,C3F22,11/19/2025,Control,2022,Chinmay,1080.267,145.982,Right,Correct,Yes,48.933,49.656,49.796,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8466,2645,10/19/2022,C3F22,11/19/2025,Control,2022,Chinmay,1080.267,145.982,Right,Correct,Yes,52.989,53.509,53.489,NA,No,None focal ant enter T maze and was brushed off with brush
DSC_8605,97,9/22/2023,C1F23,11/7/2023,Experimental,2023,Hayley,782.003,521.333,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8605,100,9/22/2023,C1F23,11/7/2023,Experimental,2023,Hayley,782.003,521.333,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,90,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,93,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,96,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,99,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,102,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,105,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,108,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,111,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,114,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,ant not sideways,NA,
DSC_8606,117,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,54.363,51.779,53.235,,NA,
DSC_8606,120,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,23.199,24.228,27.15,,yes,
DSC_8606,123,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,34.132,33.944,30.825,,na,
DSC_8606,126,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,29.476,32.060,38.234,,no,
DSC_8606,129,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,54.921,55.081,53.130,,na,
DSC_8606,132,9/22/2023,C1F23,11/14/2023,Experimental,2023,Hayley,794.363,529.575,Right,Abandoned,No,NA,NA,NA,Cant determine position of gaster,na,
DSC_8608,234,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,Foraging line not visible and measured zone 2 length from commitment line to the edge of the video (so zone 2 length was assumed to be 3.6cm (even though it is slightly less than that).
DSC_8608,237,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,240,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,243,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,246,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,249,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,252,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,255,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,258,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,261,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,264,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8608,267,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,cant determine if the gaster or the stinger is touching
DSC_8608,270,9/25/2023,C2F23,11/27/2023,Experimental,2023,Hayley,820.01,546.667,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,cannot determine if the gaster is lower than the leg level and if the shadow coincides with the gaster
DSC_8609,74,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,77,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,80,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,83,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,86,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,89,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,92,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,95,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8609,98,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,ant is on the side of the t maze
DSC_8609,101,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,ant is on the side of the t maze
DSC_8609,104,9/25/2023,C2F23,12/2/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,ant is on the side of the t maze
DSC_8609,243,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,246,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,249,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant positioning and not being fully visible)
DSC_8609,252,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant is too blurry,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,255,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways/fully visible,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,258,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways/fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant being on the side of the t maze)
DSC_8609,261,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,264,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,267,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,270,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,273,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,276,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,279,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully visible,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant not being fully visible)
DSC_8609,282,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,285,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,288,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,291,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,294,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant being too blurry from motion)
DSC_8609,297,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,54.462,48.518,48.077,,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,300,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,303,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,306,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,309,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,312,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,315,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,26.565,27.681,29.372,,yes,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,318,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough due to motion,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,321,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,46.25,45.603,43.919,,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,324,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,42.477,43.191,42.510,,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,327,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,49.485,49.808,49.899,,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,330,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,53.269,54.713,55.125,,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,333,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough due to motion,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,336,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return
DSC_8609,339,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster due to ant leaning over the side of the t maze)
DSC_8609,342,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify the legs well enough to determine if gaster is touching)
DSC_8609,345,9/25/2023,C2F23,12/3/2023,Experimental,2023,Hayley,870.083,580.055,Right,Abandoned,No,NA,NA,NA,cant define gaster well enough due to motion,na,Ant went back into zone 1 after it abandoned the trail the first time and these screenshots are based from its second return (unable to identify gaster touching or not due to ant being in motion)
DSC_8618,6349,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,42.064,42.156,41.671,,na,cant distinguish legs/shadows
DSC_8618,6352,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,50.421,55.081,52.501,,na,cant distinguish legs/shadows
DSC_8618,6355,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,ant is too blurry from motion
DSC_8618,6358,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,48.621,48.844,45.707,,na,ant is too blurry from motion
DSC_8618,6361,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,cant distinguish legs/shadows
DSC_8618,6364,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,cant distinguish legs/shadows
DSC_8618,6367,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,cant distinguish legs/shadows
DSC_8618,6370,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,cant distinguish legs/shadows
DSC_8618,6373,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,na,cant distinguish legs/shadows
DSC_8618,6376,9/27/2023,C3F23,12/3/2023,Control,2023,Hayley,732.044,488.029,Right,Correct,Yes,NA,NA,NA,ant is too blurry from motion,no,
DSC_8623,256,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is not sideways,na,ant is on side of t maze
DSC_8623,259,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is not sideways,na,ant is on side of t maze
DSC_8623,262,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is too blurry from motion,na,cant define legs/shadows
DSC_8623,265,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is too blurry from motion,na,cant define legs/shadows
DSC_8623,268,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is too blurry from motion,na,cant define legs/shadows
DSC_8623,271,9/27/2023,C3F23,12/4/2023,Experimental,2023,Hayley,688.418,458.945,Right,Abandoned,No,NA,NA,NA,ant is too blurry from motion,na,cant define legs/shadows
DSC_8624,192,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8624,195,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant not fully visible
DSC_8624,198,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant not fully visible
DSC_8624,201,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant not fully visible
DSC_8624,204,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant not fully visible
DSC_8624,207,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant not fully visible
DSC_8624,210,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,no,
DSC_8624,213,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,no,
DSC_8624,216,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,na,na,na,ant not fully sideways,no,
DSC_8624,219,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,39.428,37.451,37.782,,no,
DSC_8624,222,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not fully sideways,na,ant is too blury from motion
DSC_8624,225,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant on side of tmaze
DSC_8624,228,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant on side of tmaze
DSC_8624,231,9/27/2023,C3F23,12/13/2023,Experimental,2023,Hayley,694.487,462.991,Right,Abandoned,No,NA,NA,NA,ant not sideways,na,ant on side of tmaze
